signal_id,날짜,종목/티커,테마,신호유형,특이값 요약,upside_score,티어,단계 추정,용어 풀이,출처,출처URL,published_at
SIG-0298,2026-07-11,ARTW,농업 장비,수주/백로그,"무슨 일: Art's-Way Manufacturing (ARTW)이 상반기 매출 26%, 영업이익 20% 성장을 보고했으며, 특히 가축 관련 제품에서 수요 증가와 짧은 리드타임으로 경쟁 우위를 확보했다고 밝혔다. ｜ 왜 중요: 전반적인 농업 장비 시장의 어려움 속에서도 특정 고성장 부문(가축 관련)에서 경쟁 우위를 바탕으로 시장 점유율을 확대하고 있어, 시장이 아직 인지하지 못한 실적 레버리지와 저평가 기회가 있을 수 있다. ｜ 볼 것: 다음 분기 실적 발표에서 가축 관련 제품의 매출 성장 지속 여부; 전반적인 농업 장비 시장의 회복 신호 및 ARTW의 시장 점유율 변화.",7,B,초기후반,"리드타임 (Lead Time): 주문부터 제품 인도까지 걸리는 시간. 짧을수록 고객 만족도와 경쟁력이 높아진다.
영업이익 (Operating Income): 매출에서 매출원가와 판매비 및 관리비를 제외한 이익으로, 기업의 핵심 사업 활동 성과를 나타낸다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/7623/000143774926023255/,2026-07-10
SIG-0299,2026-07-11,MTZ,미분류,수주/백로그,"수주/백로그 신호: MASTEC INC (MTZ) (CIK 0000015615) EX-10.1 2026-07-07. COMMITMENTS AND CREDIT EXTENSIONS 37 2.01 Loans 37 2.02 Borrowings, Conversions and Continuations of Loans 38 2.03 [Reserve...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/15615/000119312526297552/,2026-07-07
SIG-0300,2026-07-11,ALEC,미분류,수주/백로그,"수주/백로그 신호: Alector, Inc. (ALEC) (CIK 0001653087) 8-K 2026-07-08. The Company repaid a total of $10,428,827.77 aggregate principal amount of outstanding loans, plus accrued interest and end...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1653087/000119312526298526/,2026-07-08
SIG-0301,2026-07-11,BBCMS Mortgage Trust 2026-5C42,미분류,수주/백로그,수주/백로그 신호: BBCMS Mortgage Trust 2026-5C42 (CIK 0002135998) EX-4.1 2026-07-10. (2) The Class LR Interest (evidenced by the Class R Certificates) will not have a Certificate Balance or Notio...,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2135998/000153949726001945/,2026-07-10
SIG-0302,2026-07-11,BTAI,미분류,수주/백로그,"수주/백로그 신호: BioXcel Therapeutics, Inc. (BTAI) (CIK 0001720893) EX-10.1 2026-07-06. The foregoing release, covenant and waivers of this Section 7 shall survive and remain in full force and e...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1720893/000110465926080501/,2026-07-06
SIG-0303,2026-07-11,GGRP,미분류,수주/백로그,"수주/백로그 신호: Glimpse Group, Inc. (GGRP) (CIK 0001854445) EX-10.1 2026-07-07. At the sole discretion of the Buyer, on December 30, 2027, the Buyer shall have to option to pay the Seller an ad...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1854445/000149315226032261/,2026-07-07
SIG-0304,2026-07-11,AETN,미분류,수주/백로그,"수주/백로그 신호: AETERNUM HEALTH, INC. (AETN) (CIK 0000764630) EX-3.4 2026-07-07. 9.3 PREPAYMENT OF EXPENSES The corporation shall pay the expenses incurred by any officer or director of the cor...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/764630/000149315226032365/,2026-07-07
SIG-0305,2026-07-11,TRGP,미분류,수주/백로그,"수주/백로그 신호: Targa Resources Corp. (TRGP) (CIK 0001389170) EX-10.1 2026-07-06. Upon demand of any Affected Person (with a copy to the Administrator) from time to time, the Seller shall promp...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1389170/000119312526296255/,2026-07-06
SIG-0306,2026-07-11,DXPE,미분류,수주/백로그,"수주/백로그 신호: DXP ENTERPRISES INC (DXPE) (CIK 0001020710) EX-10.1 2026-07-10. Government Securities Business Day, timing of borrowing requests or prepayment, conversion or continuation notice...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1020710/000162828026047831/,2026-07-10
SIG-0307,2026-07-11,NXXT,미분류,수주/백로그,"수주/백로그 신호: NEXTNRG, INC. (NXXT) (CIK 0001817004) EX-10.1 2026-07-07. Prepayments. There will be no penalty for any prepayment made by any Merchant. EX-10.1 2 ex10-1.htm EX-10.1 Exhibit 10....",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1817004/000149315226032350/,2026-07-07
SIG-0308,2026-07-11,TRNR,미분류,수주/백로그,"수주/백로그 신호: Interactive Strength, Inc. (TRNR) (CIK 0001785056) EX-10.1 2026-07-09. “ Indebtedness ” means, without duplication (i) any indebtedness for borrowed money, (ii) any indebtedness...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1785056/000119312526299839/,2026-07-09
SIG-0309,2026-07-11,OLOX,미분류,수주/백로그,"수주/백로그 신호: OLENOX INDUSTRIES INC. (OLOX) (CIK 0001023994) EX-2.1 2026-07-10. 3.7 Absence of Certain Changes, Events and Conditions Since the Interim Balance Sheet Date, except as set forth...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1023994/000121390026077049/,2026-07-10
SIG-0310,2026-07-11,INVH,미분류,수주/백로그,"수주/백로그 신호: Invitation Homes Inc. (INVH) (CIK 0001687229) EX-4.2 2026-07-08. “ Annual Service Charge ” means, for any period, without duplication, the maximum amount that is payable for int...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1687229/000119312526298582/,2026-07-08
SIG-0311,2026-07-12,TWIN,미분류,수주/백로그,수주/백로그 신호: TWIN DISC INC (TWIN) (CIK 0000100378) EX-1.1 2026-07-06. 53 Section 2.9 Prepayments . “ Business Day ” means any day (other than a Saturday or Sunday) on which banks are not aut...,1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/100378/000143774926022794/,2026-07-06
SIG-0312,2026-07-12,EPAC,미분류,수주/백로그,"수주/백로그 신호: ENERPAC TOOL GROUP CORP (EPAC) (CIK 0000006955) EX-2.1 2026-07-09. “ Indebtedness ” means any of the following Liabilities of any Acquired Company, whether or not contingent and...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/6955/000114036126027991/,2026-07-09
SIG-0313,2026-07-12,CLRO,미분류,수주/백로그,"수주/백로그 신호: CLEARONE INC (CLRO) (CIK 0000840715) EX-2.1 2026-07-06. (f) Part 2.4(f) of the Company Disclosure Schedule sets forth all debt, notes payable, loans, advances, guarantees, suppo...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/840715/000175392626001137/,2026-07-06
SIG-0314,2026-07-12,ZONE,AI 데이터센터 인프라,CAPEX,"무슨 일: CleanCore Solutions (ZONE)가 HST Technologies와 파트너십을 맺고 첫 200MW 규모의 AI 데이터센터 프로젝트를 웨스트 텍사스에 착공했으며, 2029년까지 확장하여 500MW 이상으로 증설할 계획을 발표했다. ｜ 왜 중요: AI 수요 증가에 맞춰 회사가 핵심 인프라 구축을 시작하며, 이는 향후 매출 및 수익 성장의 기반이 될 수 있는 중요한 초기 투자 발굴 신호이다. ｜ 볼 것: 향후 추가 데이터센터 프로젝트 발표 여부, 2027년 1분기까지의 자금 조달 및 집행 현황.",12,A,초기,"LOI (Letter of Intent): 정식 계약 체결 전 당사자 간의 의도와 주요 조건을 명시하는 문서. 메가와트 (MW): 전력의 단위를 나타내며, 1메가와트는 100만 와트이다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1956741/000121390026076740/,2026-07-09
SIG-0315,2026-07-14,Aebi Schmidt Holding AG,산업 장비,수주/백로그,"무슨 일: Aebi Schmidt Holding AG가 2025년 Shyft Group 인수를 통해 북미 시장에서 입지를 강화하고, 12억 달러 이상의 강력한 수주잔고를 확보했으며, 생산 능력 확장을 통해 수주 전환율 개선을 목표로 하고 있습니다. ｜ 왜 중요: Shyft Group 인수를 통한 북미 시장 확장과 12억 달러 이상의 강력한 수주잔고는 향후 매출 성장과 수익성 개선의 기반을 마련하며, 생산 능력 증설로 병목 현상 해소 및 시장 점유율 확대가 기대됩니다. ｜ 볼 것: 분기별 수주잔고 변화 및 신규 수주액, 생산 능력 증설 완료 시점 및 가동률.",9,B,초기후반,"백로그 (Backlog): 고객으로부터 수주했으나 아직 인도되지 않은 주문 잔고. 미래 매출의 지표가 됩니다.
CAPEX (Capital Expenditure): 기업이 미래의 이윤을 창출하기 위해 토지, 건물, 설비 등 고정 자산을 구매하거나 개선하는 데 지출하는 비용.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2048519/000117184326004594/,2026-07-13
SIG-0316,2026-07-14,BMRN,미분류,수주/백로그,수주/백로그 신호: BIOMARIN PHARMACEUTICAL INC (BMRN) (CIK 0001048477) EX-99.1 2026-07-13. Notes To Consolidated Financial Statements — (Continued) The Senior Secured Term Loan due 2029 is subject...,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1048477/000104847726000011/,2026-07-13
SIG-0317,2026-07-14,O,미분류,수주/백로그,수주/백로그 신호: REALTY INCOME CORP (O) (CIK 0000726728) EX-10.1 2026-07-13. Credit Facility 60 Section 2.1 Revolving Loans 60 Section 2.2 [Reserved] 64 Section 2.3 Bid Rate Loans 64 Section 2.4...,1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/726728/000110465926083103/,2026-07-13
SIG-0318,2026-07-14,MBUU,미분류,수주/백로그,"수주/백로그 신호: MALIBU BOATS, INC. (MBUU) (CIK 0001590976) EX-10.1 2026-07-13. Optional Prepayments. Mandatory Prepayments. “Business Day” shall mean any day other than a Saturday, Sunday or ot...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1590976/000159097626000029/,2026-07-13
SIG-0319,2026-07-14,TRAK,미분류,수주/백로그,"수주/백로그 신호: ReposiTrak, Inc. (TRAK) (CIK 0000050471) EX-10.3 2026-07-08. Prepayment. EX-10.3 4 ex_985487.htm EXHIBIT 10.3 ex_985487.htm Exhibit 10.3 PROMISSORY NOTE (The “ Note ” ) Principa...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/50471/000143774926023059/,2026-07-08
SIG-0320,2026-07-14,REFI,미분류,수주/백로그,"수주/백로그 신호: Chicago Atlantic Real Estate Finance, Inc. (REFI) (CIK 0001867949) EX-10.1 2026-07-13. “ Make-Whole Amount ” means, with respect to any prepayment or repayment of the Loans or a...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1867949/000121390026077585/,2026-07-13
SIG-0321,2026-07-14,TCBK,미분류,수주/백로그,수주/백로그 신호: TRICO BANCSHARES / (TCBK) (CIK 0000356171) 8-K 2026-07-13. trading partners that could have an adverse impact on customers or any recession or slowdown in economic growth partic...,4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/356171/000110465926082851/,2026-07-13
SIG-0322,2026-07-14,FHB,미분류,수주/백로그,"수주/백로그 신호: FIRST HAWAIIAN, INC. (FHB) (CIK 0000036377) 8-K 2026-07-13. trading partners that could have an adverse impact on customers or any recession or slowdown in economic growth parti...",4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/36377/000110465926082853/,2026-07-13
SIG-0323,2026-07-14,AFS SENSUB CORP.,미분류,수주/백로그,"수주/백로그 신호: AFS SENSUB CORP. (CIK 0001347185), GM Financial Consumer Automobile Receivables Trust 2026-3 (CIK 0002138743) EX-10.6 2026-07-13. Prepayment disclosure ii. Prepayment . Each Rec...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1347185/000119312526302133/,2026-07-13
SIG-0324,2026-07-14,AGEN,미분류,수주/백로그,"수주/백로그 신호: AGENUS INC (AGEN) (CIK 0001098972) 8-K 2026-07-13. In addition, pursuant to the terms of the Purchase Agreement, the Company has further agreed that it shall not use the net pro...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1098972/000119312526301414/,2026-07-13
SIG-0325,2026-07-14,MTNB,전력 인프라,수주/백로그,"수주/백로그 신호: Matinas BioPharma Holdings, Inc. (MTNB) (CIK 0001582554) EX-2.1 2026-07-13. Except as set forth on Schedule 4.5(c) , no Indebtedness of Matinas contains any restriction upon: (i...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1582554/000149315226032938/,2026-07-13
SIG-0326,2026-07-14,VANI,미분류,수주/백로그,"수주/백로그 신호: Vivani Medical, Inc. (VANI) (CIK 0001266806) EX-2.1 2026-07-07. (f) Part 2.4(f) of the Company Disclosure Schedule sets forth all debt, notes payable, loans, advances, guarantee...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1266806/000175392626001144/,2026-07-07
SIG-0327,2026-07-14,A,전력 인프라,수주/백로그,"수주/백로그 신호: FARADAY FUTURE INTELLIGENT ELECTRIC INC. (FFAI, FFAIW) (CIK 0001805521) EX-10.1 2026-07-10. No provision of this Agreement or any other Financing Document may be amended, waived...",4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1805521/000121390026077168/,2026-07-10
SIG-0328,2026-07-14,SOLS,미분류,수주/백로그,"수주/백로그 신호: Solstice Advanced Materials Inc. (SOLS) (CIK 0002064953) EX-2.1 2026-07-07. 78 (n) Subject to the other provisions of this Section 5.17 , upon request of Parent, the Company sha...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2064953/000121390026075618/,2026-07-07
SIG-0329,2026-07-14,ESI,미분류,수주/백로그,"수주/백로그 신호: Element Solutions Inc (ESI) (CIK 0001590714) EX-2.1 2026-07-09. (n) Subject to the other provisions of this Section 5.17 , upon request of Parent, the Company shall, and shall c...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1590714/000110465926082111/,2026-07-09
SIG-0330,2026-07-14,SOLS,미분류,수주/백로그,"수주/백로그 신호: Solstice Advanced Materials Inc. (SOLS) (CIK 0002064953) EX-2.1 2026-07-09. 78 (n) Subject to the other provisions of this Section 5.17 , upon request of Parent, the Company sha...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2064953/000121390026076547/,2026-07-09
SIG-0331,2026-07-15,AEHR,AI 반도체 테스트,가이던스상향,"무슨 일: AEHR TEST SYSTEMS가 2027 회계연도 매출 가이던스를 1.3억~1.5억 달러로 제시하며 전년 대비 160~200% 성장을 예상하고, 1억 달러 이상의 사상 최대 백로그를 기록했다고 발표했다. ｜ 왜 중요: AEHR은 AI 반도체 테스트 장비 시장에서 독점적인 위치를 차지하며, AI 가속기 및 엣지 AI 프로세서 수요 증가의 직접적인 수혜를 받을 것으로 예상된다. ｜ 볼 것: 향후 분기별 수주액 및 백로그 변화 추이, AI 반도체 고객사 확대 및 신규 디자인윈 발표 여부",12,A,초기후반,"번인 테스트(Burn-in test): 반도체 신뢰성 검증을 위해 고온, 고전압 등 극한 환경에서 장시간 구동하여 초기 불량을 선별하는 테스트. 백로그(Backlog): 고객으로부터 수주했으나 아직 매출로 인식되지 않은 미처리 주문 잔고.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1040470/000165495426006655/,2026-07-14
SIG-0332,2026-07-15,QumulusAI (QMLS),AI 인프라,가이던스상향,"무슨 일: QumulusAI가 2026년 회계연도 가이던스로 3억 달러의 선행 ARR과 18MW의 데이터센터 용량을 발표했으며, 2025년 대비 약 30배의 ARR 성장을 예상하고 2027년까지 2.5GW 용량 확보를 전망했습니다. ｜ 왜 중요: AI 컴퓨팅 시대에 특화된 클라우드 인프라 제공업체로서 폭발적인 성장 가이던스를 제시하여 구조적인 AI 수요의 직접적인 수혜를 입을 가능성이 높습니다. ｜ 볼 것: 향후 분기별 ARR 및 용량 증설 현황, 실제 고객 계약 및 컴퓨팅 용량 활성화 속도",12,A,초기,"ARR (Annualized Recurring Revenue): 연간 반복 매출. 구독 기반 비즈니스에서 미래에 반복적으로 발생할 것으로 예상되는 연간 매출액.
Gigawatt (GW): 10억 와트. 전력 용량의 단위.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2084026/000143774926023568/,2026-07-14
SIG-0333,2026-07-15,"Jaguar Health, Inc.",제약,수주/백로그,"무슨 일: Jaguar Health의 자회사 Napo가 Alivus로부터 크로펠레머(crofelemer) 최소 수량을 구매하기로 하는 2026년 계약을 체결했으며, Napo의 서면 요청에 따라 생산 능력 증설이 계획되지 않는 한 분기별 구매 수량에 상한이 설정되었다. ｜ 왜 중요: 자회사 Napo의 핵심 의약품 크로펠레머의 안정적인 공급을 확보하고, 향후 수요 증가 시 생산 능력 증설을 통해 매출 성장이 가속화될 수 있는 잠재적 병목 해소 트리거를 마련했다는 점에서 긍정적이다. ｜ 볼 것: Napo의 크로펠레머 구매량 변화 추이 및 생산 능력 증설 요청 여부, Mytesi/Canalevia의 매출 성장률",5,관망,초기,"크로펠레머: 재규어 헬스케어의 주요 의약품 성분으로, HIV/AIDS 환자의 비감염성 설사 치료제(Mytesi) 및 동물용 설사 치료제(Canalevia)에 사용된다. 8-K: 미국 증권거래위원회(SEC)에 제출하는 기업의 주요 사건 보고서.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1585608/000119312526303190/,2026-07-14
